t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
2.716e-06,7.78526e-06,0.332232,284.809,55718.5,43399.2,7.78526e-06,-2.12171e-05
2.726e-06,7.78854e-06,0.323733,284.932,55672.2,43450,7.78854e-06,-2.09125e-05
2.736e-06,7.79173e-06,0.315138,285.056,55628,43503.2,7.79173e-06,-2.06049e-05
2.746e-06,7.79484e-06,0.306447,285.181,55585.8,43558.6,7.79484e-06,-2.02943e-05
2.756e-06,7.79786e-06,0.297659,285.308,55545.8,43616.3,7.79786e-06,-1.99806e-05
2.766e-06,7.80079e-06,0.288774,285.435,55507.9,43676.2,7.80079e-06,-1.96639e-05
2.776e-06,7.80364e-06,0.279791,285.563,55472.2,43738.5,7.80364e-06,-1.93441e-05
2.786e-06,7.80639e-06,0.27071,285.692,55438.6,43803,7.80639e-06,-1.90211e-05
2.796e-06,7.80905e-06,0.261529,285.823,55407.2,43869.8,7.80905e-06,-1.8695e-05
2.806e-06,7.81162e-06,0.252249,285.954,55378,43938.8,7.81162e-06,-1.83657e-05
2.816e-06,7.8141e-06,0.242869,286.087,55351,44010.2,7.8141e-06,-1.80331e-05
2.826e-06,7.81648e-06,0.233388,286.22,55326.2,44083.8,7.81648e-06,-1.76972e-05
2.836e-06,7.81876e-06,0.223806,286.355,55303.8,44159.6,7.81876e-06,-1.73581e-05
2.846e-06,7.82095e-06,0.214122,286.491,55283.5,44237.7,7.82095e-06,-1.70155e-05
2.856e-06,7.82304e-06,0.204336,286.628,55265.6,44318.1,7.82304e-06,-1.66696e-05
2.866e-06,7.82504e-06,0.194446,286.767,55250,44400.7,7.82504e-06,-1.63203e-05
2.876e-06,7.82693e-06,0.184454,286.906,55236.7,44485.5,7.82693e-06,-1.59675e-05
2.886e-06,7.82873e-06,0.174358,287.047,55225.8,44572.6,7.82873e-06,-1.56113e-05
2.896e-06,7.83042e-06,0.164158,287.189,55217.3,44662,7.83042e-06,-1.52515e-05
2.906e-06,7.83201e-06,0.153853,287.332,55211.2,44753.5,7.83201e-06,-1.48881e-05
2.916e-06,7.8335e-06,0.143442,287.476,55207.5,44847.4,7.8335e-06,-1.45212e-05
2.926e-06,7.83488e-06,0.132927,287.622,55206.3,44943.4,7.83488e-06,-1.41507e-05
2.936e-06,7.83616e-06,0.122305,287.769,55207.5,45041.7,7.83616e-06,-1.37764e-05
2.946e-06,7.83732e-06,0.111578,287.918,55211.2,45142.1,7.83732e-06,-1.33985e-05
2.956e-06,7.83839e-06,0.100743,288.067,55217.5,45244.8,7.83839e-06,-1.30168e-05
2.966e-06,7.83934e-06,0.089802,288.218,55226.3,45349.8,7.83934e-06,-1.26314e-05
2.976e-06,7.84018e-06,0.0787533,288.371,55237.7,45456.9,7.84018e-06,-1.22422e-05
2.986e-06,7.84091e-06,0.067597,288.525,55251.7,45566.2,7.84091e-06,-1.18491e-05
2.996e-06,7.84153e-06,0.0563328,288.68,55268.3,45677.8,7.84153e-06,-1.14522e-05
3.006e-06,7.84204e-06,0.0449604,288.837,55287.6,45791.5,7.84204e-06,-1.10514e-05
3.016e-06,7.84243e-06,0.0334796,288.995,55309.6,45907.4,7.84243e-06,-1.06466e-05
3.026e-06,7.84271e-06,0.02189,289.155,55334.3,46025.5,7.84271e-06,-1.02379e-05
3.036e-06,7.84287e-06,0.0101916,289.316,55361.7,46145.8,7.84287e-06,-9.8251e-06
3.046e-06,7.84291e-06,-0.00161591,289.478,55392,46268.3,7.84291e-06,-9.4083e-06
3.056e-06,7.84284e-06,-0.0135327,289.643,55425,46393,7.84284e-06,-8.98742e-06
3.066e-06,7.84264e-06,-0.0255589,289.808,55460.9,46519.8,7.84264e-06,-8.56242e-06
3.076e-06,7.84233e-06,-0.0376946,289.976,55499.6,46648.8,7.84233e-06,-8.13328e-06
3.086e-06,7.84189e-06,-0.04994,290.145,55541.2,46779.9,7.84189e-06,-7.69996e-06
3.096e-06,7.84133e-06,-0.0622951,290.315,55585.8,46913.2,7.84133e-06,-7.26243e-06
3.106e-06,7.84064e-06,-0.0747599,290.487,55633.4,47048.6,7.84064e-06,-6.82065e-06
3.116e-06,7.83983e-06,-0.0873346,290.661,55683.9,47186.2,7.83983e-06,-6.37458e-06
3.126e-06,7.83889e-06,-0.100019,290.837,55737.6,47325.9,7.83889e-06,-5.9242e-06
3.136e-06,7.83783e-06,-0.112813,291.014,55794.3,47467.8,7.83783e-06,-5.46947e-06
3.146e-06,7.83664e-06,-0.125717,291.193,55854.1,47611.8,7.83664e-06,-5.01036e-06
3.156e-06,7.83532e-06,-0.138731,291.374,55917,47757.9,7.83532e-06,-4.54683e-06
3.166e-06,7.83386e-06,-0.151854,291.556,55983.2,47906.1,7.83386e-06,-4.07885e-06
3.176e-06,7.83228e-06,-0.165086,291.741,56052.6,48056.4,7.83228e-06,-3.60639e-06
3.186e-06,7.83056e-06,-0.178428,291.927,56125.3,48208.8,7.83056e-06,-3.12942e-06
3.196e-06,7.82871e-06,-0.191878,292.115,56201.3,48363.3,7.82871e-06,-2.6479e-06
3.206e-06,7.82672e-06,-0.205437,292.305,56280.7,48519.9,7.82672e-06,-2.16179e-06
3.216e-06,7.8246e-06,-0.219105,292.496,56363.4,48678.6,7.8246e-06,-1.67108e-06
3.226e-06,7.82234e-06,-0.23288,292.69,56449.7,48839.4,7.82234e-06,-1.17572e-06
3.236e-06,7.81994e-06,-0.246764,292.886,56539.4,49002.3,7.81994e-06,-6.75689e-07
3.246e-06,7.8174e-06,-0.260755,293.083,56632.6,49167.2,7.8174e-06,-1.7095e-07
3.256e-06,7.81473e-06,-0.274852,293.283,56729.5,49334.2,7.81473e-06,3.38527e-07
3.266e-06,7.81191e-06,-0.289056,293.484,56830,49503.2,7.81191e-06,8.52771e-07
3.276e-06,7.80895e-06,-0.303366,293.688,56934.1,49674.2,7.80895e-06,1.37181e-06
3.286e-06,7.80584e-06,-0.317781,293.893,57042.1,49847.4,7.80584e-06,1.89569e-06
3.296e-06,7.80259e-06,-0.332301,294.101,57153.8,50022.5,7.80259e-06,2.42441e-06
3.306e-06,7.79919e-06,-0.346924,294.311,57269.3,50199.7,7.79919e-06,2.95803e-06
3.316e-06,7.79565e-06,-0.361651,294.523,57388.7,50378.9,7.79565e-06,3.49656e-06
3.326e-06,7.79196e-06,-0.376481,294.737,57512.1,50560.1,7.79196e-06,4.04004e-06
3.336e-06,7.78812e-06,-0.391412,294.953,57639.5,50743.3,7.78812e-06,4.58848e-06
3.346e-06,7.78413e-06,-0.406444,295.172,57771,50928.5,7.78413e-06,5.14192e-06
3.356e-06,7.77999e-06,-0.421575,295.393,57906.5,51115.6,7.77999e-06,5.70039e-06
3.366e-06,7.7757e-06,-0.436806,295.616,58046.3,51304.8,7.7757e-06,6.26391e-06
3.376e-06,7.77125e-06,-0.452134,295.841,58190.3,51496,7.77125e-06,6.8325e-06
3.386e-06,7.76666e-06,-0.467559,296.069,58338.6,51689.1,7.76666e-06,7.40619e-06
3.396e-06,7.7619e-06,-0.483079,296.299,58491.3,51884.1,7.7619e-06,7.98501e-06
3.406e-06,7.75699e-06,-0.498694,296.531,58648.4,52081.2,7.75699e-06,8.56897e-06
3.416e-06,7.75193e-06,-0.514401,296.766,58810,52280.1,7.75193e-06,9.1581e-06
3.426e-06,7.74671e-06,-0.5302,297.003,58976.2,52481,7.74671e-06,9.75241e-06
3.436e-06,7.74132e-06,-0.546088,297.243,59147,52683.9,7.74132e-06,1.03519e-05
3.446e-06,7.73578e-06,-0.562066,297.485,59322.5,52888.6,7.73578e-06,1.09567e-05
3.456e-06,7.73008e-06,-0.57813,297.73,59502.8,53095.3,7.73008e-06,1.15667e-05
3.466e-06,7.72422e-06,-0.594279,297.977,59687.9,53303.8,7.72422e-06,1.2182e-05
3.476e-06,7.7182e-06,-0.610511,298.227,59878,53514.3,7.7182e-06,1.28025e-05
3.486e-06,7.71201e-06,-0.626824,298.479,60073.1,53726.7,7.71201e-06,1.34283e-05
3.496e-06,7.70566e-06,-0.643217,298.734,60273.2,53940.9,7.70566e-06,1.40595e-05
3.506e-06,7.69915e-06,-0.659687,298.992,60478.5,54157,7.69915e-06,1.46959e-05
3.516e-06,7.69247e-06,-0.676233,299.253,60689.1,54375,7.69247e-06,1.53377e-05
3.526e-06,7.68562e-06,-0.692851,299.516,60904.9,54594.8,7.68562e-06,1.59848e-05
3.536e-06,7.67861e-06,-0.709539,299.782,61126.2,54816.4,7.67861e-06,1.66373e-05
3.546e-06,7.67143e-06,-0.726296,300.05,61352.9,55039.9,7.67143e-06,1.72951e-05
3.556e-06,7.66408e-06,-0.743117,300.322,61585.3,55265.3,7.66408e-06,1.79583e-05
3.566e-06,7.65657e-06,-0.760001,300.596,61823.3,55492.4,7.65657e-06,1.86268e-05
3.576e-06,7.64888e-06,-0.776945,300.873,62067,55721.4,7.64888e-06,1.93006e-05
3.586e-06,7.64103e-06,-0.793946,301.153,62316.6,55952.1,7.64103e-06,1.99798e-05
3.596e-06,7.633e-06,-0.811,301.436,62572.1,56184.7,7.633e-06,2.06644e-05
3.606e-06,7.62481e-06,-0.828105,301.722,62833.7,56419,7.62481e-06,2.13543e-05
3.616e-06,7.61644e-06,-0.845257,302.011,63101.4,56655.1,7.61644e-06,2.20495e-05
3.626e-06,7.6079e-06,-0.862452,302.302,63375.3,56892.9,7.6079e-06,2.275e-05
3.636e-06,7.59919e-06,-0.879687,302.597,63655.6,57132.6,7.59919e-06,2.34558e-05
3.646e-06,7.59031e-06,-0.896957,302.895,63942.2,57373.9,7.59031e-06,2.41669e-05
3.656e-06,7.58125e-06,-0.91426,303.196,64235.5,57617,7.58125e-06,2.48832e-05
3.666e-06,7.57202e-06,-0.931591,303.5,64535.3,57861.8,7.57202e-06,2.56048e-05
3.676e-06,7.56262e-06,-0.948945,303.807,64841.9,58108.4,7.56262e-06,2.63316e-05
3.686e-06,7.55305e-06,-0.966319,304.117,65155.4,58356.6,7.55305e-06,2.70635e-05
3.696e-06,7.54329e-06,-0.983706,304.43,65475.8,58606.6,7.54329e-06,2.78006e-05
3.706e-06,7.53337e-06,-1.0011,304.746,65803.3,58858.2,7.53337e-06,2.85427e-05
3.716e-06,7.52327e-06,-1.01851,305.066,66138,59111.5,7.52327e-06,2.92899e-05
3.726e-06,7.513e-06,-1.03591,305.389,66480,59366.5,7.513e-06,3.00421e-05
3.736e-06,7.50255e-06,-1.0533,305.715,66829.4,59623.1,7.50255e-06,3.07992e-05
3.746e-06,7.49193e-06,-1.07069,306.044,67186.3,59881.4,7.49193e-06,3.15612e-05
3.756e-06,7.48114e-06,-1.08805,306.376,67550.9,60141.3,7.48114e-06,3.23281e-05
3.766e-06,7.47017e-06,-1.10539,306.712,67923.2,60402.8,7.47017e-06,3.30997e-05
3.776e-06,7.45903e-06,-1.1227,307.05,68303.5,60666,7.45903e-06,3.38759e-05
3.786e-06,7.44772e-06,-1.13998,307.392,68691.8,60930.7,7.44772e-06,3.46568e-05
3.796e-06,7.43623e-06,-1.15721,307.738,69088.2,61197.1,7.43623e-06,3.54422e-05
3.806e-06,7.42458e-06,-1.17439,308.086,69492.8,61465,7.42458e-06,3.6232e-05
3.816e-06,7.41275e-06,-1.19152,308.438,69905.9,61734.5,7.41275e-06,3.70261e-05
3.826e-06,7.40075e-06,-1.20858,308.793,70327.4,62005.6,7.40075e-06,3.78245e-05
3.836e-06,7.38857e-06,-1.22556,309.151,70757.6,62278.2,7.38857e-06,3.86269e-05
3.846e-06,7.37623e-06,-1.24247,309.512,71196.6,62552.4,7.37623e-06,3.94333e-05
3.856e-06,7.36373e-06,-1.25928,309.877,71644.4,62828.1,7.36373e-06,4.02436e-05
3.866e-06,7.35105e-06,-1.276,310.245,72101.3,63105.3,7.35105e-06,4.10576e-05
3.876e-06,7.33821e-06,-1.29261,310.616,72567.3,63384,7.33821e-06,4.18752e-05
3.886e-06,7.3252e-06,-1.30911,310.99,73042.6,63664.2,7.3252e-06,4.26962e-05
3.896e-06,7.31202e-06,-1.32548,311.367,73527.3,63945.9,7.31202e-06,4.35204e-05
3.906e-06,7.29869e-06,-1.34171,311.747,74021.5,64229.1,7.29869e-06,4.43477e-05
3.916e-06,7.28519e-06,-1.3578,312.13,74525.3,64513.8,7.28519e-06,4.51779e-05
3.926e-06,7.27153e-06,-1.37373,312.517,75038.9,64799.9,7.27153e-06,4.60109e-05
3.936e-06,7.25772e-06,-1.38949,312.906,75562.4,65087.4,7.25772e-06,4.68463e-05
3.946e-06,7.24374e-06,-1.40508,313.298,76095.9,65376.4,7.24374e-06,4.7684e-05
3.956e-06,7.22962e-06,-1.42047,313.693,76639.5,65666.8,7.22962e-06,4.85238e-05
3.966e-06,7.21533e-06,-1.43567,314.09,77193.3,65958.6,7.21533e-06,4.93654e-05
3.976e-06,7.2009e-06,-1.45065,314.491,77757.5,66251.8,7.2009e-06,5.02086e-05
3.986e-06,7.18632e-06,-1.4654,314.894,78332.2,66546.4,7.18632e-06,5.1053e-05
3.996e-06,7.1716e-06,-1.47991,315.299,78917.4,66842.3,7.1716e-06,5.18985e-05
4.006e-06,7.15673e-06,-1.49417,315.707,79513.2,67139.6,7.15673e-06,5.27448e-05
4.016e-06,7.14171e-06,-1.50817,316.117,80119.9,67438.3,7.14171e-06,5.35914e-05
4.026e-06,7.12656e-06,-1.52188,316.53,80737.3,67738.3,7.12656e-06,5.44382e-05
4.036e-06,7.11128e-06,-1.5353,316.944,81365.7,68039.6,7.11128e-06,5.52847e-05
4.046e-06,7.09586e-06,-1.5484,317.361,82005.1,68342.3,7.09586e-06,5.61307e-05
4.056e-06,7.08031e-06,-1.56118,317.779,82655.6,68646.2,7.08031e-06,5.69757e-05
4.066e-06,7.06464e-06,-1.57363,318.2,83317.2,68951.5,7.06464e-06,5.78193e-05
4.076e-06,7.04884e-06,-1.58571,318.621,83989.9,69258,7.04884e-06,5.86612e-05
4.086e-06,7.03292e-06,-1.59742,319.044,84673.9,69565.7,7.03292e-06,5.9501e-05
4.096e-06,7.01689e-06,-1.60874,319.469,85369.2,69874.8,7.01689e-06,6.03381e-05
4.106e-06,7.00075e-06,-1.61966,319.894,86075.8,70185.1,7.00075e-06,6.11722e-05
4.116e-06,6.9845e-06,-1.63015,320.32,86793.6,70496.6,6.9845e-06,6.20027e-05
4.126e-06,6.96815e-06,-1.6402,320.747,87522.8,70809.3,6.96815e-06,6.28292e-05
4.136e-06,6.9517e-06,-1.64978,321.174,88263.2,71123.2,6.9517e-06,6.36512e-05
4.146e-06,6.93515e-06,-1.65889,321.602,89014.9,71438.3,6.93515e-06,6.44681e-05
4.156e-06,6.91852e-06,-1.66751,322.029,89777.8,71754.6,6.91852e-06,6.52793e-05
4.166e-06,6.90181e-06,-1.6756,322.456,90551.8,72072.1,6.90181e-06,6.60842e-05
4.176e-06,6.88501e-06,-1.68316,322.882,91336.9,72390.7,6.88501e-06,6.68824e-05
4.186e-06,6.86814e-06,-1.69017,323.307,92133,72710.5,6.86814e-06,6.76731e-05
4.196e-06,6.85121e-06,-1.6966,323.732,92939.9,73031.4,6.85121e-06,6.84557e-05
4.206e-06,6.83421e-06,-1.70244,324.154,93757.5,73353.4,6.83421e-06,6.92295e-05
4.216e-06,6.81716e-06,-1.70767,324.575,94585.7,73676.5,6.81716e-06,6.99939e-05
4.226e-06,6.80006e-06,-1.71226,324.993,95424.2,74000.7,6.80006e-06,7.07481e-05
4.236e-06,6.78292e-06,-1.7162,325.409,96272.9,74326,6.78292e-06,7.14914e-05
4.246e-06,6.76574e-06,-1.71946,325.822,97131.5,74652.3,6.76574e-06,7.22231e-05
4.256e-06,6.74853e-06,-1.72203,326.232,97999.7,74979.7,6.74853e-06,7.29423e-05
4.266e-06,6.7313e-06,-1.72388,326.637,98877.3,75308.2,6.7313e-06,7.36483e-05
4.276e-06,6.71406e-06,-1.725,327.039,99763.9,75637.7,6.71406e-06,7.43402e-05
4.286e-06,6.69681e-06,-1.72536,327.435,100659,75968.1,6.69681e-06,7.50172e-05
4.296e-06,6.67955e-06,-1.72495,327.827,101563,76299.6,6.67955e-06,7.56785e-05
4.306e-06,6.66231e-06,-1.72375,328.213,102474,76632.1,6.66231e-06,7.63231e-05
4.316e-06,6.64508e-06,-1.72173,328.593,103393,76965.5,6.64508e-06,7.69501e-05
4.326e-06,6.62788e-06,-1.71889,328.966,104319,77300,6.62788e-06,7.75587e-05
4.336e-06,6.61071e-06,-1.71519,329.331,105251,77635.3,6.61071e-06,7.81478e-05
4.346e-06,6.59358e-06,-1.71063,329.689,106190,77971.6,6.59358e-06,7.87166e-05
4.356e-06,6.5765e-06,-1.70518,330.039,107133,78308.8,6.5765e-06,7.9264e-05
4.366e-06,6.55948e-06,-1.69884,330.38,108081,78646.9,6.55948e-06,7.97891e-05
4.376e-06,6.54252e-06,-1.69158,330.711,109033,78986,6.54252e-06,8.02909e-05
4.386e-06,6.52565e-06,-1.68339,331.032,109988,79325.9,6.52565e-06,8.07684e-05
4.396e-06,6.50886e-06,-1.67426,331.342,110946,79666.6,6.50886e-06,8.12205e-05
4.406e-06,6.49216e-06,-1.66418,331.641,111905,80008.3,6.49216e-06,8.16462e-05
4.416e-06,6.47558e-06,-1.65313,331.928,112865,80350.7,6.47558e-06,8.20446e-05
4.426e-06,6.45911e-06,-1.64111,332.202,113825,80694,6.45911e-06,8.24145e-05
4.436e-06,6.44276e-06,-1.6281,332.463,114784,81038.1,6.44276e-06,8.2755e-05
4.446e-06,6.42655e-06,-1.61411,332.71,115741,81383,6.42655e-06,8.3065e-05
4.456e-06,6.41048e-06,-1.59912,332.942,116695,81728.7,6.41048e-06,8.33436e-05
4.466e-06,6.39457e-06,-1.58313,333.159,117646,82075.2,6.39457e-06,8.35896e-05
4.476e-06,6.37882e-06,-1.56614,333.36,118591,82422.4,6.37882e-06,8.38022e-05
4.486e-06,6.36325e-06,-1.54816,333.544,119530,82770.4,6.36325e-06,8.39803e-05
4.496e-06,6.34786e-06,-1.52917,333.711,120462,83119.1,6.34786e-06,8.41231e-05
4.506e-06,6.33267e-06,-1.5092,333.859,121386,83468.6,6.33267e-06,8.42295e-05
4.516e-06,6.31768e-06,-1.48825,333.989,122300,83818.7,6.31768e-06,8.42987e-05
4.526e-06,6.30291e-06,-1.46631,334.1,123203,84169.5,6.30291e-06,8.43298e-05
4.536e-06,6.28836e-06,-1.44342,334.191,124094,84521,6.28836e-06,8.4322e-05
4.546e-06,6.27404e-06,-1.41958,334.262,124973,84873.2,6.27404e-06,8.42745e-05
4.556e-06,6.25997e-06,-1.3948,334.311,125836,85226,6.25997e-06,8.41866e-05
4.566e-06,6.24615e-06,-1.36911,334.339,126684,85579.4,6.24615e-06,8.40575e-05
4.576e-06,6.23259e-06,-1.34254,334.345,127516,85933.5,6.23259e-06,8.38867e-05
4.586e-06,6.2193e-06,-1.31509,334.328,128329,86288.2,6.2193e-06,8.36735e-05
4.596e-06,6.20629e-06,-1.28681,334.288,129122,86643.5,6.20629e-06,8.34175e-05
4.606e-06,6.19357e-06,-1.25771,334.224,129896,86999.3,6.19357e-06,8.31182e-05
4.616e-06,6.18114e-06,-1.22784,334.137,130647,87355.7,6.18114e-06,8.27751e-05
4.626e-06,6.16901e-06,-1.19723,334.026,131376,87712.7,6.16901e-06,8.23881e-05
4.636e-06,6.1572e-06,-1.16591,333.89,132080,88070.2,6.1572e-06,8.1957e-05
4.646e-06,6.1457e-06,-1.13393,333.729,132759,88428.2,6.1457e-06,8.14815e-05
4.656e-06,6.13452e-06,-1.10133,333.544,133413,88786.8,6.13452e-06,8.09616e-05
4.666e-06,6.12367e-06,-1.06816,333.333,134039,89145.8,6.12367e-06,8.03974e-05
4.676e-06,6.11316e-06,-1.03446,333.098,134637,89505.3,6.11316e-06,7.9789e-05
4.686e-06,6.10298e-06,-1.00028,332.837,135205,89865.3,6.10298e-06,7.91366e-05
4.696e-06,6.09315e-06,-0.96567,332.552,135745,90225.8,6.09315e-06,7.84406e-05
4.706e-06,6.08367e-06,-0.930692,332.241,136253,90586.6,6.08367e-06,7.77014e-05
4.716e-06,6.07454e-06,-0.895398,331.906,136731,90947.9,6.07454e-06,7.69195e-05
4.726e-06,6.06576e-06,-0.859844,331.546,137177,91309.6,6.06576e-06,7.60955e-05
4.736e-06,6.05735e-06,-0.82409,331.163,137591,91671.7,6.05735e-06,7.52303e-05
4.746e-06,6.04928e-06,-0.788194,330.755,137972,92034.2,6.04928e-06,7.43246e-05
4.756e-06,6.04158e-06,-0.752218,330.324,138320,92397.1,6.04158e-06,7.33793e-05
4.766e-06,6.03424e-06,-0.716224,329.87,138635,92760.3,6.03424e-06,7.23956e-05
4.776e-06,6.02726e-06,-0.680272,329.394,138917,93123.8,6.02726e-06,7.13744e-05
4.786e-06,6.02063e-06,-0.644427,328.897,139166,93487.7,6.02063e-06,7.03172e-05
4.796e-06,6.01437e-06,-0.608749,328.378,139381,93851.8,6.01437e-06,6.92252e-05
4.806e-06,6.00846e-06,-0.573303,327.84,139564,94216.3,6.00846e-06,6.80998e-05
4.816e-06,6.0029e-06,-0.538149,327.282,139714,94581.1,6.0029e-06,6.69425e-05
4.826e-06,5.99769e-06,-0.503349,326.705,139832,94946.1,5.99769e-06,6.5755e-05
4.836e-06,5.99283e-06,-0.468965,326.111,139918,95311.3,5.99283e-06,6.45389e-05
4.846e-06,5.98831e-06,-0.435056,325.501,139972,95676.8,5.98831e-06,6.3296e-05
4.856e-06,5.98413e-06,-0.401679,324.875,139996,96042.6,5.98413e-06,6.2028e-05
4.866e-06,5.98028e-06,-0.368893,324.235,139991,96408.5,5.98028e-06,6.07369e-05
4.876e-06,5.97675e-06,-0.336753,323.581,139956,96774.6,5.97675e-06,5.94247e-05
4.886e-06,5.97354e-06,-0.305312,322.915,139894,97140.9,5.97354e-06,5.80932e-05
4.896e-06,5.97064e-06,-0.274622,322.238,139804,97507.4,5.97064e-06,5.67446e-05
4.906e-06,5.96804e-06,-0.244733,321.552,139688,97874,5.96804e-06,5.5381e-05
4.916e-06,5.96574e-06,-0.215691,320.856,139548,98240.8,5.96574e-06,5.40044e-05
4.926e-06,5.96373e-06,-0.187541,320.154,139384,98607.7,5.96373e-06,5.26171e-05
4.936e-06,5.96199e-06,-0.160326,319.445,139197,98974.7,5.96199e-06,5.12211e-05
4.946e-06,5.96052e-06,-0.134085,318.731,138989,99341.8,5.96052e-06,4.98187e-05
4.956e-06,5.9593e-06,-0.108855,318.014,138761,99708.9,5.9593e-06,4.8412e-05
4.966e-06,5.95834e-06,-0.0846702,317.295,138514,100076,5.95834e-06,4.70033e-05
4.976e-06,5.95761e-06,-0.0615622,316.574,138250,100443,5.95761e-06,4.55947e-05
4.986e-06,5.9571e-06,-0.0395593,315.853,137971,100811,5.9571e-06,4.41884e-05
4.996e-06,5.95681e-06,-0.0186871,315.134,137677,101178,5.95681e-06,4.27865e-05
5.006e-06,5.95672e-06,0.00103168,314.418,137370,101545,5.95672e-06,4.13913e-05
5.016e-06,5.95683e-06,0.0195772,313.705,137051,101913,5.95683e-06,4.00047e-05
5.026e-06,5.95711e-06,0.0369324,312.997,136722,102280,5.95711e-06,3.86289e-05
5.036e-06,5.95756e-06,0.053083,312.295,136385,102647,5.95756e-06,3.72658e-05
5.046e-06,5.95817e-06,0.0680178,311.601,136040,103015,5.95817e-06,3.59175e-05
5.056e-06,5.95892e-06,0.0817278,310.914,135689,103382,5.95892e-06,3.45859e-05
5.066e-06,5.9598e-06,0.0942071,310.237,135334,103749,5.9598e-06,3.32729e-05
5.076e-06,5.9608e-06,0.105452,309.571,134975,104116,5.9608e-06,3.19802e-05
5.086e-06,5.96191e-06,0.115462,308.915,134614,104483,5.96191e-06,3.07097e-05
5.096e-06,5.96311e-06,0.124238,308.272,134253,104849,5.96311e-06,2.9463e-05
5.106e-06,5.96439e-06,0.131784,307.643,133892,105216,5.96439e-06,2.82418e-05
5.116e-06,5.96574e-06,0.138105,307.027,133533,105582,5.96574e-06,2.70477e-05
5.126e-06,5.96714e-06,0.143211,306.425,133178,105949,5.96714e-06,2.5882e-05
5.136e-06,5.9686e-06,0.147111,305.84,132826,106315,5.9686e-06,2.47463e-05
5.146e-06,5.97008e-06,0.149816,305.27,132480,106681,5.97008e-06,2.36419e-05
5.156e-06,5.97159e-06,0.151342,304.718,132140,107046,5.97159e-06,2.257e-05
5.166e-06,5.97311e-06,0.151703,304.183,131807,107412,5.97311e-06,2.15318e-05
5.176e-06,5.97462e-06,0.150917,303.666,131483,107777,5.97462e-06,2.05285e-05
5.186e-06,5.97612e-06,0.149002,303.168,131169,108142,5.97612e-06,1.95611e-05
5.196e-06,5.9776e-06,0.145979,302.689,130864,108507,5.9776e-06,1.86305e-05
5.206e-06,5.97904e-06,0.141869,302.23,130571,108871,5.97904e-06,1.77377e-05
5.216e-06,5.98043e-06,0.136694,301.791,130290,109235,5.98043e-06,1.68834e-05
5.226e-06,5.98177e-06,0.130479,301.372,130022,109599,5.98177e-06,1.60684e-05
5.236e-06,5.98304e-06,0.123249,300.973,129768,109962,5.98304e-06,1.52933e-05
5.246e-06,5.98423e-06,0.115029,300.596,129528,110326,5.98423e-06,1.45587e-05
5.256e-06,5.98533e-06,0.105846,300.24,129303,110688,5.98533e-06,1.38651e-05
5.266e-06,5.98634e-06,0.0957276,299.905,129093,111051,5.98634e-06,1.3213e-05
5.276e-06,5.98724e-06,0.0847025,299.592,128900,111413,5.98724e-06,1.26027e-05
5.286e-06,5.98803e-06,0.0727994,299.301,128724,111774,5.98803e-06,1.20345e-05
5.296e-06,5.9887e-06,0.0600481,299.032,128565,112136,5.9887e-06,1.15087e-05
5.306e-06,5.98923e-06,0.0464787,298.784,128424,112496,5.98923e-06,1.10254e-05
5.316e-06,5.98962e-06,0.0321221,298.559,128302,112857,5.98962e-06,1.05847e-05
5.326e-06,5.98987e-06,0.0170094,298.355,128199,113217,5.98987e-06,1.01867e-05
5.336e-06,5.98996e-06,0.00117235,298.173,128115,113576,5.98996e-06,9.83128e-06
5.346e-06,5.98989e-06,-0.0153571,298.014,128051,113935,5.98989e-06,9.51847e-06
5.356e-06,5.98965e-06,-0.0325466,297.876,128007,114293,5.98965e-06,9.24809e-06
5.366e-06,5.98924e-06,-0.0503635,297.759,127983,114651,5.98924e-06,9.01995e-06
5.376e-06,5.98864e-06,-0.0687747,297.665,127981,115009,5.98864e-06,8.83381e-06
5.386e-06,5.98786e-06,-0.087747,297.592,128000,115366,5.98786e-06,8.68936e-06
5.396e-06,5.98689e-06,-0.107247,297.54,128040,115722,5.98689e-06,8.58627e-06
5.406e-06,5.98572e-06,-0.127241,297.509,128102,116078,5.98572e-06,8.52415e-06
5.416e-06,5.98434e-06,-0.147695,297.499,128186,116433,5.98434e-06,8.50254e-06
5.426e-06,5.98276e-06,-0.168575,297.509,128292,116787,5.98276e-06,8.52097e-06
5.436e-06,5.98097e-06,-0.189846,297.54,128421,117141,5.98097e-06,8.5789e-06
5.446e-06,5.97896e-06,-0.211475,297.591,128572,117495,5.97896e-06,8.67577e-06
5.456e-06,5.97674e-06,-0.233426,297.662,128747,117847,5.97674e-06,8.81097e-06
5.466e-06,5.97429e-06,-0.255665,297.752,128944,118199,5.97429e-06,8.98383e-06
5.476e-06,5.97162e-06,-0.278156,297.862,129164,118551,5.97162e-06,9.19367e-06
5.486e-06,5.96873e-06,-0.300866,297.991,129408,118901,5.96873e-06,9.43977e-06
5.496e-06,5.96561e-06,-0.323757,298.138,129676,119251,5.96561e-06,9.72136e-06
5.506e-06,5.96225e-06,-0.346796,298.303,129967,119601,5.96225e-06,1.00376e-05
5.516e-06,5.95867e-06,-0.369946,298.486,130281,119949,5.95867e-06,1.03878e-05
