node_index,r_m,z_m,pressure_re_pa,pressure_im_pa,pressure_abs_pa,pressure_phase_rad,grad_p_abs_pa_per_m,velocity_abs_m_s,gorkov_potential_j,gorkov_force_r_n,gorkov_force_z_n,gorkov_force_abs_n,candidate_marker,candidate_score
751,0.010544519698325211,0.01891557639271902,0,31156.458718782189,31156.458718782189,1.5707963267948966,11742041.14331999,0.018725489879236341,3.3790964370850371e-16,-8.1565295541546026e-14,1.8855778306610516e-14,8.3716413040262253e-14,0,0
752,0.011199470287023439,0.0193749742612612,0,23482.339073290503,23482.339073290503,1.5707963267948966,13581048.272806652,0.021658226102072412,3.7473001287164778e-16,-5.4070956725119456e-14,2.9100448577766339e-14,6.1404433623289477e-14,0,0
753,0.0089500578580388318,0.021184104629551129,0,41762.543333166417,41762.543333166417,1.5707963267948966,2113207.0572927264,0.0033700135164811173,1.8816011951949362e-16,3.8380977573403596e-15,1.3722209882441414e-14,1.4248860952815628e-14,0,0
754,0.0072695234191989264,0.016618982674829679,0,37230.823732042903,37230.823732042903,1.5707963267948966,7998849.0785203567,0.012756075850626923,2.5362455529278389e-16,1.0285842670807247e-13,2.9967820855064035e-15,1.0290207309732845e-13,0,0
755,0.007924538822452188,0.017078276359229979,0,41869.123597042024,41869.123597042024,1.5707963267948966,3752890.9045610717,0.0059848811457465841,2.0564862269077196e-16,4.4422251473236446e-14,-7.4424718532346998e-15,4.5041390001171678e-14,0,0
756,0.0056835214228869793,0.023045068622881051,0,-4129.3760988564454,4129.3760988564454,-1.5707963267948966,22748066.173873562,0.036277226225987134,8.9302008314059376e-16,3.0577502689400832e-13,-1.0536249011770224e-13,3.2341864726053506e-13,0,0
757,0.0055093336651889854,0.023825875017176069,0,-13807.668453875669,13807.668453875669,-1.5707963267948966,24194387.58758546,0.03858373125897218,1.0279178943487791e-15,3.3253921187356378e-13,-8.7310142577345949e-14,3.4381010518943075e-13,0,0
758,0.01388957742732826,0.020415814465319829,0,-11158.32287099568,11158.32287099568,-1.5707963267948966,11674594.239879012,0.018617929678045226,2.4762859057810385e-16,9.2572927693600562e-14,3.5498682528320618e-14,9.914586931895395e-14,0,0
759,0.014520829582646741,0.02087299898834424,0,-16015.212939586474,16015.212939586474,-1.5707963267948966,9143471.9995326661,0.014581450558596797,1.705306586254142e-16,9.5147642009483596e-14,3.2408286658384918e-14,1.0051552528886718e-13,0,0
760,0.0031289946245460949,0.01625290058424524,0,-29276.142534547922,29276.142534547922,-1.5707963267948966,18200596.683276746,0.029025199693040581,6.5922424097959112e-16,-3.5568843540168441e-14,9.7654881197224482e-14,1.0393083494530874e-13,0,0
761,0.0037839404134318061,0.016712298028840011,0,-15208.006120209642,15208.006120209642,-1.5707963267948966,18836655.15950409,0.030039546893311932,6.3504382002836592e-16,7.3853128591468236e-15,6.0197295491499219e-14,6.0648637499274054e-14,0,0
762,0.01424151876483894,0.016431173275426699,0,-27960.480685197781,27960.480685197781,-1.5707963267948966,12274877.693235746,0.019575225057383877,3.4040042489733497e-16,9.1061831574995461e-14,1.8092255885008619e-14,9.2841730341487438e-14,0,0
763,0.014452731542099121,0.021670078587429139,0,-13309.491034950102,13309.491034950102,-1.5707963267948966,8778495.5054831821,0.013999408342761878,1.5105477115710883e-16,9.2472644120319804e-14,2.3184204852284122e-14,9.5334659307284417e-14,0,0
764,0.01438214090998869,0.02246694891314548,0,-11304.275845300641,11304.275845300641,-1.5707963267948966,8860507.4390251357,0.014130195964161936,1.4843927254636733e-16,9.2203010106539782e-14,8.1050135148429683e-15,9.2558556151133121e-14,0,0
765,0.008367915494750109,0.019928023133976291,0,43799.161140151162,43799.161140151162,1.5707963267948966,2075070.4977687004,0.0033091956611628107,2.0591591789024241e-16,2.7964140966844761e-14,2.5496630995166921e-16,2.7965303285192096e-14,0,0
766,0.007713485325755904,0.019468671230268571,0,42228.983499649796,42228.983499649796,1.5707963267948966,5567560.253769963,0.0088788049634214144,2.3791058104204556e-16,7.7652291530072548e-14,-1.2946640259293242e-14,7.8724163214828325e-14,0,0
767,0.01075564265865959,0.01652490672575372,0,24555.812105178586,24555.812105178586,1.5707963267948966,12916400.201817334,0.020598285962649135,3.4973332402754938e-16,-9.2160096338320358e-14,-2.7309424853681914e-14,9.6121215363349359e-14,0,0
768,0.0053049209882468709,0.015240307971957769,0,4864.380759119078,4864.380759119078,1.5707963267948966,18762030.893330958,0.029920540672509731,6.0872812360243309e-16,1.6199965446511867e-13,7.2868237658921281e-14,1.7763352191051912e-13,0,0
769,0.0070586404114320357,0.01900928269518537,0,38086.403315285927,38086.403315285927,1.5707963267948966,9191950.4209500775,0.014658760983465262,2.956177369171391e-16,1.1892616918275951e-13,-2.3007173966936828e-14,1.2113118413699767e-13,0,0
770,0.0064037167259678208,0.018549887202825289,0,31394.886830767773,31394.886830767773,1.5707963267948966,12527734.705940664,0.019978465973891271,3.722950496478699e-16,1.3950295355261009e-13,-2.6481602673973049e-14,1.4199418766303029e-13,0,0
771,0.0058577092047731351,0.022264262234100041,0,5368.6429764065488,5368.6429764065488,1.5707963267948966,20920577.855912991,0.03336285950007413,7.5679026563793295e-16,2.7353048768787948e-13,-1.0377560236425518e-13,2.925547869046637e-13,0,0
772,0.001947007685187199,0.027132904612774868,0,-113708.32841270557,113708.32841270557,-1.5707963267948966,17702096.790308379,0.028230222517722982,1.877579880021904e-15,3.4461024197611906e-15,7.2451694936775662e-16,3.5214409972914627e-15,0,0
773,0.014581032363269819,0.020073673150765602,0,-19290.475494838713,19290.475494838713,-1.5707963267948966,9581002.6185564362,0.015279197660517534,1.966059813963646e-16,9.4550744758713624e-14,3.6869134127134852e-14,1.0148485791344476e-13,0,0
774,0.013023220310678979,0.022346934494434409,0,3469.3380467717284,3469.3380467717284,1.5707963267948966,12406500.963936124,0.019785129808464919,2.6634680723357797e-16,5.7787499170071723e-14,1.979317990809475e-14,6.1083263102139895e-14,0,0
775,0.0085173234295340058,0.02941571904927719,0,34712.978143489592,34712.978143489592,1.5707963267948966,7562862.5299466336,0.012060791137930706,2.231956415688349e-16,1.3193197975120644e-13,-1.7567534905455248e-14,1.3309645210796243e-13,0,0
776,0.0017325170469987411,0.02503391339711477,0,-110104.15946974058,110104.15946974058,-1.5707963267948966,17097028.455412451,0.027265296501620087,1.7578474264897333e-15,-6.839033935342216e-15,-1.051906261586737e-13,1.0541271373426741e-13,0,0
777,0.014262116802008401,0.024062572950807239,0,-9829.9096194939411,9829.9096194939411,-1.5707963267948966,9444005.881819455,0.015060723634073151,1.6361057712627634e-16,8.192715625117564e-14,-1.3015066948998296e-14,8.2954511023159282e-14,0,0
778,0.01003033437223582,0.016862387075927601,0,33494.698301090735,33494.698301090735,1.5707963267948966,9943031.4617037829,0.015856539142769445,2.8636121761624882e-16,-9.2492785086806761e-14,-2.2321996142918773e-14,9.5148235952742201e-14,0,0
779,0.0093049621017471905,0.01719995699685083,0,39945.526178754764,39945.526178754764,1.5707963267948966,6144596.7163688038,0.0097990274620874153,2.3013465480053534e-16,-6.5386934540545777e-14,-1.5195552088974221e-14,6.7129397523725388e-14,0,0
780,0.0129316071658933,0.01551236605041292,0,-9081.34372270124,9081.34372270124,-1.5707963267948966,15638620.404553121,0.024939516438100256,4.2975472923217458e-16,1.6821248057498346e-14,-1.2745310161279616e-14,2.1104438332234982e-14,0,0
781,0.013586567160242761,0.01597177236667547,0,-19321.44625953017,19321.44625953017,-1.5707963267948966,14513230.967360072,0.023144814115127515,4.0140699917894494e-16,6.4668553795462036e-14,5.5082640891461055e-15,6.4902718150107895e-14,0,0
782,0.01010069354465223,0.01606551409686641,0,31467.726364956361,31467.726364956361,1.5707963267948966,9816258.6657123417,0.01565436963243259,2.6842185554473778e-16,-9.2057061102864389e-14,-3.4947736900853067e-14,9.8467491150063104e-14,0,0
783,0.0062315235022820069,0.02357715350736473,0,3603.2811684255071,3603.2811684255071,1.5707963267948966,21055728.775099378,0.033578389929452161,7.6492232862210019e-16,3.3206242865820059e-13,-7.0238270266885889e-14,3.3940959199242834e-13,0,0
784,0.0058191539419673484,0.017293591877337641,0,22485.229824659826,22485.229824659826,1.5707963267948966,15035625.426044339,0.023977896884099618,4.4167910818733941e-16,1.3636221386681585e-13,8.3231314074246695e-15,1.3661598693814894e-13,0,0
785,0.01491801884479942,0.02452205458874307,0,-15811.326885983217,15811.326885983217,-1.5707963267948966,7328996.1387630738,0.01168783530446451,1.1838103762972739e-16,7.1468241778352033e-14,-2.0762276132122301e-14,7.4422991696622073e-14,0,0
786,0.01185441980179224,0.01983437203495261,0,15089.042049518806,15089.042049518806,1.5707963267948966,14435717.181533251,0.023021199864906017,3.8247245525852947e-16,-1.0892695950860012e-14,3.557224726741414e-14,3.7202628949201089e-14,0,0
787,0.0088827530450843149,0.021981274059256109,0,39900.519333703131,39900.519333703131,1.5707963267948966,2749175.61663392,0.0043842173227955708,1.7775207544836667e-16,3.1830497033471015e-14,1.0673617019770589e-14,3.3572408934756878e-14,0,0
788,0.012087073728022989,0.02507515731526298,0,14848.367613714989,14848.367613714989,1.5707963267948966,11673729.90173381,0.018616551284374769,2.5752373830325048e-16,-3.0340378655079456e-14,-1.1638447274533092e-16,3.0340601877337524e-14,0,0
789,0.01489646552392079,0.016890571297461202,0,-34194.843133672526,34194.843133672526,-1.5707963267948966,9145865.2189759612,0.014585267118760162,2.6505652054326587e-16,8.0330907667197568e-14,2.2997043470923343e-14,8.3557876558941819e-14,0,0
790,0.012297965400050469,0.022684441036922971,-0,12928.882630077491,12928.882630077491,1.5707963267948966,12484251.79866145,0.019909122089788126,2.8573072014899953e-16,9.9638646656435481e-15,2.2078456519094144e-14,2.4222651410215e-14,0,0
791,0.0075092121304687516,0.013446992831079359,0,25451.546119065923,25451.546119065923,1.5707963267948966,10644671.470665557,0.016975471764986962,2.6218225900990156e-16,1.699792806354058e-13,3.312269273944249e-14,1.731764089581533e-13,0,0
792,0.006091587521097102,0.024365601029437241,0,-3979.273355612796,3979.273355612796,-1.5707963267948966,22212617.23831502,0.035423324974810426,8.5143080007528333e-16,3.5213766838116976e-13,-5.4943438678964544e-14,3.5639825889978169e-13,0,0
793,0.0068648403440308182,0.024071485642465629,0,12769.433243572741,12769.433243572741,1.5707963267948966,18172622.12155956,0.028980587571015341,5.8565772526912379e-16,3.3368788512589769e-13,-4.8351630585698615e-14,3.3717278190875692e-13,0,0
794,0.0054461311686903394,0.01364561663085344,0,-4132.9665782943539,4132.9665782943539,-1.5707963267948966,20228776.396401346,0.032259616795470264,7.0654585131204378e-16,2.1165047438358975e-13,7.4232269201406152e-14,2.2429077800388632e-13,0,0
795,0.0141926960922737,0.024859555558620849,0,-9903.5597020282912,9903.5597020282912,-1.5707963267948966,10035801.205200847,0.016004482662277712,1.8361594563059552e-16,7.6793603388324551e-14,-2.1360868279485724e-14,7.9709122533225962e-14,0,0
796,0.0085796245213451035,0.01753746785269664,-0,43265.868234757465,43265.868234757465,1.5707963267948966,2120538.2132151378,0.0033817047960766002,2.0144008876685272e-16,-1.4708608300950637e-14,-9.1700159823204034e-15,1.7332984488160302e-14,0,0
797,0.0044388715196847922,0.017171664195665431,0,-1493.4189671248967,1493.4189671248967,-1.5707963267948966,18559422.565389723,0.029597433288707814,5.9348694953100214e-16,5.9523844712861955e-14,2.5609705416673039e-14,6.479926774994974e-14,0,0
798,0.0051641781816819561,0.016834129062158889,0,10589.014230799774,10589.014230799774,1.5707963267948966,17474324.468854837,0.027866985134367802,5.3751545573667158e-16,1.1658499456456033e-13,3.2361624997403522e-14,1.2099312265617057e-13,0,0
799,0.01274205058722227,0.025534557498376562,0,6518.5837263635913,6518.5837263635913,1.5707963267948966,12389169.348132357,0.019757490406391378,2.6875798769841762e-16,1.4608308840175058e-15,-1.3259323289307093e-14,1.3339553251966906e-14,0,0
800,0.0066848457890757336,0.01536283175088669,0,26433.40553284371,26433.40553284371,1.5707963267948966,12793398.293568233,0.020402130033715465,3.5419297186641162e-16,1.6609724724983156e-13,3.0898066696499979e-14,1.6894669594151003e-13,0,0
801,0.0059909247376833006,0.028031640101319231,0,-11055.368252114893,11055.368252114893,-1.5707963267948966,23874200.736243874,0.038073116829071947,9.943290828647043e-16,3.9543959851136202e-13,1.1285466372100723e-14,3.9560060392024555e-13,0,0
802,0.005750081535871223,0.025928746432533432,0,-18221.304614317411,18221.304614317411,-1.5707963267948966,24465764.365813319,0.03901650636613968,1.0652889360581382e-15,3.9248580448960812e-13,-3.6087363849853714e-14,3.9414135098399232e-13,0,0
803,0.0061691362953199894,0.013295001931363281,0,6393.3760018420344,6393.3760018420344,1.5707963267948966,18012684.497929968,0.028725528819642389,5.6304729732236168e-16,2.3043338989633026e-13,6.0121724446973088e-14,2.381473680929351e-13,0,0
804,0.008704549857908063,0.024328807149168661,0,32598.86422015346,32598.86422015346,1.5707963267948966,5496238.6577793267,0.0087650656392619652,1.619885305460232e-16,9.0399236335019038e-14,6.0105880484714558e-15,9.0598836077750214e-14,0,0
805,0.0073731758504482943,0.02470774852430143,0,18254.785840678927,18254.785840678927,1.5707963267948966,15190900.207768872,0.024225519620061288,4.3192920821795754e-16,3.0624547011002901e-13,-2.7234664729319831e-14,3.0745408588247957e-13,0,0
806,0.003875102555291346,0.027969459063779591,0,-67116.520630803556,67116.520630803556,-1.5707963267948966,26685207.534358989,0.042555938742748725,1.6925719422568376e-15,2.0377935252605537e-13,3.7919160775134679e-14,2.0727731971884639e-13,0,0
807,0.0031059186393546929,0.02818568191091116,-0,-85893.166778312021,85893.166778312021,-1.5707963267948966,24517370.346297428,0.039098804431141186,1.7986763818600162e-15,9.6507411049394333e-14,5.3547975131981726e-14,1.1036786682813115e-13,0,0
808,0.0058167000402360829,0.02881246541617279,-0,-11961.643183880944,11961.643183880944,-1.5707963267948966,24463075.090147883,0.039012217673599692,1.045512572205496e-15,3.7731614764547754e-13,3.6511310386265595e-14,3.7907855526281887e-13,0,0
809,0.01201671931628547,0.02587205133271395,0,15252.926631648677,15252.926631648677,1.5707963267948966,11649014.451405831,0.018577136594089799,2.5779101112312485e-16,-4.3135768635549245e-14,-7.562258394418366e-15,4.3793632959639066e-14,0,0
810,0.0083322776736437509,0.030193244362415089,0,36508.974937292551,36508.974937292551,1.5707963267948966,8460075.6950144581,0.013491611881694923,2.6119139812890294e-16,1.4438611552072009e-13,-9.2594819473902477e-15,1.4468271617956573e-13,0,0
811,0.0077573574724412314,0.029655428786458521,-0,28522.900862753126,28522.900862753126,1.5707963267948966,12900572.243397299,0.020573044501510842,3.7081770040625237e-16,2.3664271721782709e-13,-3.842266605072325e-17,2.3664272033708903e-13,0,0
812,0.01042016993323323,0.02813052612050582,0,31417.717971519698,31417.717971519698,1.5707963267948966,5988817.8802420208,0.0095506008909583603,1.6390827788179127e-16,-6.7217163128792842e-14,-2.2442805198578482e-14,7.0864846886619943e-14,0,0
813,0.01267167000214196,0.026331448127764862,0,6912.8463510868705,6912.8463510868705,1.5707963267948966,12664982.774385981,0.020197340808789939,2.812076170107336e-16,-1.7017128290511161e-14,-1.9273001235126006e-14,2.5710527646566959e-14,0,0
814,0.011939858678671939,0.026666823257080838,0,15970.076854974706,15970.076854974706,1.5707963267948966,11715032.785539454,0.018682418600222645,2.6276454158755134e-16,-5.6026475267185383e-14,-1.6091697864814921e-14,5.8291583192061487e-14,0,0
815,0.011460546097629551,0.031855051656194747,0,29622.006843421637,29622.006843421637,1.5707963267948966,12322010.475880766,0.019650389539744909,3.5229693271046975e-16,-6.5033294906697806e-14,-9.5672002471943402e-15,6.5733254650834401e-14,0,0
816,0.0075762748245190061,0.030438217554693298,-0,29970.174923557821,29970.174923557821,1.5707963267948966,13519120.041084355,0.021559466741395614,4.0772313728791009e-16,2.3336120407925504e-13,1.6528923003060422e-14,2.3394584173470752e-13,0,0
817,0.013950206187659041,0.019617446557349441,-0,-14636.178158835837,14636.178158835837,-1.5707963267948966,12010720.08963747,0.019153962648887132,2.706229331431657e-16,9.5300099386423246e-14,3.5904081679425704e-14,1.0183914779840325e-13,0,0
818,0.01325582207536046,0.02757123308601259,0,-1319.3138170878776,1319.3138170878776,-1.5707963267948966,13468761.689183975,0.021479158318240241,3.1262158236909746e-16,1.8372564865046501e-14,-3.0800219220458568e-14,3.5863695344298344e-14,0,0
819,0.023078996532506071,0.051290297246969187,-0,-17399.528690610048,17399.528690610048,-1.5707963267948966,1264978.6815679134,0.0020173107222184578,3.4081889672700972e-17,2.9323339533770667e-15,3.3666326891309123e-15,4.4646162296050499e-15,0,0
820,0.004790174477437667,0.013185946643769261,0,-20804.64876098411,20804.64876098411,-1.5707963267948966,21980473.25825939,0.035053115937386782,8.7690951498192461e-16,1.7851160755553689e-13,8.0194766437150373e-14,1.9569771229110247e-13,0,0
821,0.016301907065439051,0.023245661411798849,0,-19550.868151799557,19550.868151799557,-1.5707963267948966,380199.88301272644,0.0006063195465374323,3.9800239667948884e-17,-3.1031395688115389e-16,-3.6532336382589537e-15,3.6663893366010635e-15,0,0
822,0.01466928968056795,0.019274515468451339,0,-23329.180505642082,23329.180505642082,-1.5707963267948966,9474787.0928640589,0.015109811628984008,2.1093065277887282e-16,8.8010518089638861e-14,3.3731814096859239e-14,9.4253310693427214e-14,0,0
823,0.017753868322661039,0.02469776896719364,0,-17925.007268368256,17925.007268368256,-1.5707963267948966,7087009.488678189,0.011301929778179355,1.1975122198710931e-16,-7.1957301613763386e-14,-1.2968375462510873e-14,7.3116564591553182e-14,0,0
824,0.0057284396996050814,0.039224774755239999,0,-74.594954591428461,74.594954591428461,-1.5707963267948966,10881770.348224834,0.017353582570248476,2.0394529203598275e-16,5.4420967667550884e-14,4.6146416477868592e-14,7.1352179193221002e-14,0,0
825,0.0081587200696472545,0.03097273989182624,-0,38435.473005015359,38435.473005015359,1.5707963267948966,8986128.8709433135,0.014330529349413037,2.9193771091454201e-16,1.4731815461016613e-13,2.1193644155823018e-15,1.4733339873657583e-13,0,0
826,0.0155595400165023,0.017355595844172459,0,-37435.634396596099,37435.634396596099,-1.5707963267948966,6182700.7715106355,0.009859793481402734,2.108472451094238e-16,4.3914191065535335e-14,2.3793586143113606e-14,4.9945879895043509e-14,0,0
827,0,0.026395819636339409,0,-133702.75436326471,133702.75436326471,-1.5707963267948966,6297399.5353497099,0.010042708062880875,1.9180356389263287e-15,7.1508784671789132e-14,-1.6236491327575536e-15,7.1527215252256313e-14,5,0.44289877927216859
828,0,0.02718103311638426,0,-133789.86664198185,133789.86664198185,-1.5707963267948966,5453890.7040730268,0.0086975317097811606,1.9033746007332442e-15,6.1697997797648771e-14,2.5600248382359668e-14,6.6798320708511689e-14,3,0.45087444672165006
829,0,0.088221797799327428,-0,104056.13302977708,104056.13302977708,1.5707963267948966,9115400.2734178007,0.01453668348472603,1.2634842131468095e-15,2.0294171519495658e-13,7.0204994908260775e-14,2.1474189408762276e-13,0,0
830,0,0.094110898899663717,-0,19299.956543843262,19299.956543843262,1.5707963267948966,18638999.256935298,0.029724337334944062,6.3689705818622023e-16,1.412497353442241e-13,-6.3772657990831168e-14,1.549788361100601e-13,0,0
831,0,0.064665393397982301,0,88618.215467966438,88618.215467966438,1.5707963267948966,16571958.13990747,0.02642794643966178,1.2855953191108708e-15,1.8148798467847584e-13,-4.4874450633105762e-14,1.8695348325794233e-13,0,0
832,0,0.082332696698991154,-0,-98779.365327049338,98779.365327049338,-1.5707963267948966,22645552.263427313,0.036113743304311795,1.8928676904649502e-15,3.1352727116816035e-13,1.2081662052628638e-13,3.3600000827610978e-13,0,0
833,0,0.028751460076473931,0,-127024.65361497275,127024.65361497275,-1.5707963267948966,9408077.2804967947,0.015003426895607425,1.8220149152331554e-15,6.5266920334860216e-14,1.1420066851809697e-13,1.3153540808458099e-13,0,0
834,0,0.029536673556518761,0,-119873.3544741473,119873.3544741473,-1.5707963267948966,11374722.282266166,0.018139712199601064,1.7097133723596779e-15,6.9219022350595289e-14,1.7481257410812038e-13,1.8801784256149545e-13,0,0
835,0,0.024040179196204908,0,-116554.24830975158,116554.24830975158,-1.5707963267948966,12301540.161893846,0.019617744733555917,1.6663087550390122e-15,7.7456774248587697e-14,-2.0396737708741084e-13,2.1817938214440596e-13,0,0
836,0,0.022469752236115231,0,-97552.464690614215,97552.464690614215,-1.5707963267948966,13921205.650458625,0.022200688307307759,1.3184873338622616e-15,4.7919180326006736e-14,-2.4966430837398876e-13,2.5422138918466029e-13,0,0
837,0,0.023254965716160061,0,-107386.06864217951,107386.06864217951,-1.5707963267948966,13374121.49457664,0.021328231917569537,1.501296403627169e-15,5.7594106033174911e-14,-2.1475286363501449e-13,2.2234179429248053e-13,0,0
838,0,0.02089932527602556,0,-77647.366767608677,77647.366767608677,-1.5707963267948966,12222097.75141399,0.019491054830559879,8.8113171983038797e-16,2.9793706815884472e-14,-2.6655387332790379e-13,2.6821378106267968e-13,0,0
839,0.00066953052940841792,0.021291932016047978,0,-79025.14526438553,79025.14526438553,-1.5707963267948966,13667705.462296518,0.021796421693873642,9.6792780721708187e-16,7.4112190420361651e-15,-2.676942212441723e-13,2.6779679283966956e-13,0,0
840,0,0.02168453875607039,0,-87190.667848364421,87190.667848364421,-1.5707963267948966,13596373.19948969,0.021682665358927385,1.1050162557311506e-15,4.084281136267519e-14,-2.7730527602624867e-13,2.8029689857720694e-13,0,0
841,0,0.020114111795980719,0,-69554.048241318989,69554.048241318989,-1.5707963267948966,10266630.517495766,0.016372595147871292,6.8211838173866888e-16,2.0435884394593168e-14,-2.2344762746447327e-13,2.2438018537850264e-13,0,0
842,0,0.016188044395756541,0,-62550.876378396941,62550.876378396941,-1.5707963267948966,7324784.3515561055,0.011681118603530237,4.972575885516678e-16,3.162829137012713e-14,1.5981127728761106e-13,1.6291099767447062e-13,0,0
843,0.00068759497921663457,0.022093431283454559,0,-88912.869466017728,88912.869466017728,-1.5707963267948966,14650345.661032576,0.02336347625208653,1.1876738291665238e-15,2.1164938916336273e-14,-2.6094230896598031e-13,2.6179924225984566e-13,0,0
844,0.050000000000000003,0.094117647058823528,-0,-8684.4819215672542,8684.4819215672542,-1.5707963267948966,1800784.0322806363,0.0028717803625092032,1.3389154159891177e-17,-1.6484159490487665e-15,-2.7700294550567304e-15,3.2234047718150808e-15,0,0
845,0.050000000000000003,0.088235294117647037,-0,3169.7169862346905,3169.7169862346905,1.5707963267948966,1072211.0281944748,0.0017098966450380185,3.0196470652648577e-18,-8.0237329535694414e-16,-2.1955578735301821e-16,8.3186997112659716e-16,0,0
846,0.050000000000000003,0.058823529411764643,0,3223.0616619352668,3223.0616619352668,1.5707963267948966,2456871.9273156649,0.0039180692562725446,1.1471183881888412e-17,-2.6459685302303811e-15,2.8618982235799921e-15,3.8976417107142927e-15,0,0
847,0.050000000000000003,0.052941176470588151,0,-20081.963027654056,20081.963027654056,-1.5707963267948966,2446751.6069933097,0.0039019299876856084,5.2040081599895145e-17,-6.2755021672649766e-15,7.3952980599946472e-16,6.3189264741179748e-15,0,0
848,0.050000000000000003,0.076470588235294082,-0,-7460.9168270022046,7460.9168270022046,-1.5707963267948966,1699321.9238203962,0.0027099747903852234,1.0733400634619459e-17,-1.3620072407409001e-15,7.0540101183810902e-16,1.5338364682497505e-15,0,0
849,0.050000000000000003,0.070588235294117604,0,-10496.119806174343,10496.119806174343,-1.5707963267948966,1402243.1581750349,0.0022362117238511757,1.4786073603055437e-17,-1.7358948248139533e-15,-3.9483653497459987e-16,1.7802322129898149e-15,0,0
850,0.050000000000000003,0.082352941176470559,0,7604.4587351664222,7604.4587351664222,1.5707963267948966,651565.98686606658,0.0010390776308645639,6.7148237288376755e-18,-9.1461381662446477e-16,3.586033864092885e-16,9.824025764952877e-16,0,0
851,0.050000000000000003,0.047058823529411681,-0,-7437.6472743396253,7437.6472743396253,-1.5707963267948966,2835059.0849189493,0.0045211790312869368,1.9567233522535544e-17,-2.9488736033845409e-15,-1.8475518904302146e-15,3.4798424557112332e-15,0,0
852,0.050000000000000003,0.01764705882352938,0,6340.3187217318355,6340.3187217318355,1.5707963267948966,2364240.5881978311,0.0037703464556129761,1.3786717105768398e-17,-2.4784027524715719e-15,-1.6660623473326395e-15,2.986342905404235e-15,0,0
853,0.050000000000000003,0.01176470588235292,-0,-20539.562478567215,20539.562478567215,-1.5707963267948966,2671612.1553308046,0.0042605238531592199,5.5945730807984034e-17,-6.0874706358050611e-15,1.3195323119977833e-15,6.2288413259766936e-15,0,0
854,0.050000000000000003,0.041176470588235217,-0,13388.394790070581,13388.394790070581,1.5707963267948966,902789.66760101297,0.0014397138093285606,1.9951241054999628e-17,-4.015278833772621e-15,4.6448500839110593e-15,6.139796121611123e-15,0,0
855,0.045044964977897631,0.038014675590963609,0,11386.928477423909,11386.928477423909,1.5707963267948966,1430405.0873220286,0.0022811226480069645,1.6940536321723819e-17,-1.6406841733363065e-15,6.4587350191173228e-15,6.6638654401037155e-15,0,0
856,0.050000000000000003,0.035294117647058768,-0,-17504.953233065891,17504.953233065891,-1.5707963267948966,6030532.8803041419,0.0096171254246353675,9.4342748584668516e-17,-1.4851788600459617e-14,1.8072128511164039e-14,2.3391824502521611e-14,0,0
857,0.050000000000000003,0.0294117647058823,-0,-45027.355363565177,45027.355363565177,-1.5707963267948966,6592943.1987703322,0.010514023042168244,2.8465213155465099e-16,-3.1014760617148618e-14,-1.9366789234538077e-15,3.107516856577906e-14,0,0
858,0.045057154873140708,0.026470588235294079,-0,-931.45264605660986,931.45264605660986,-1.5707963267948966,5817703.4134468902,0.0092777179929124775,5.8382786439613174e-17,-9.5131060157675542e-15,-1.0969003534313121e-14,1.451958073096488e-14,0,0
859,0.050000000000000003,0.02352941176470584,-0,-11081.44898851226,11081.44898851226,-1.5707963267948966,5655011.8256007414,0.0090182673876501133,6.7784651501419612e-17,-1.0511792992504971e-14,-1.7002839538454502e-14,1.9989856034691903e-14,0,0
860,0.044941245524076981,0.03231617142202331,0,-2946.642715968519,2946.642715968519,-1.5707963267948966,6123832.1125031468,0.0097659133403783533,6.5487626983248542e-17,-1.0020992156813635e-14,9.8340653388107174e-15,1.404026797803086e-14,0,0
861,0.02913642652448024,0.043871807419699337,-0,6447.4663634188882,6447.4663634188882,1.5707963267948966,4040867.9509271509,0.0064441293464095649,3.2424433484266474e-17,1.7876683447654922e-15,8.3076392455951573e-15,8.4978013595182063e-15,0,0
862,0.020982660618526772,0.0286507290937652,0,-11547.39188824837,11547.39188824837,-1.5707963267948966,9943689.6392412279,0.015857588764097267,1.840949430811027e-16,2.9155683112012745e-14,2.2561472707347943e-14,3.6865619599465725e-14,0,0
863,0.001232353873816174,0.02734481874833752,-0,-124170.21422246672,124170.21422246672,-1.5707963267948966,12404590.185625404,0.019782082615946842,1.8603964650737256e-15,-9.3046424938792874e-15,1.7804504298212164e-14,2.0089219627550482e-14,6,0.44007713295471851
864,0.001406778254413002,0.02242842066923174,0,-86465.475101702657,86465.475101702657,-1.5707963267948966,17064336.463916708,0.027213161310777743,1.2751198732470122e-15,-3.0084025631327141e-14,-2.4431317597677556e-13,2.4615843790950018e-13,0,0
865,0.0187333889896346,0.037280038057437223,-0,-1739.3583531560942,1739.3583531560942,-1.5707963267948966,6775648.2319662813,0.010805389867427805,7.9383647237947647e-17,-1.6865743791238483e-14,6.1890289788039651e-15,1.7965449989693403e-14,0,0
866,0.0013544697261609481,0.020923962177807329,0,-68904.364297553926,68904.364297553926,-1.5707963267948966,15262649.978608137,0.024339941771311584,8.9248319785843224e-16,-5.4163441783928075e-14,-2.4531963611274193e-13,2.5122778964192847e-13,0,0
867,0.020833333333333329,0.10000000000000001,-0,16723.238555986594,16723.238555986594,1.5707963267948966,3143252.3952974854,0.0050126668947598711,4.5954607027707844e-17,8.1958110436806191e-15,-8.511424276617182e-15,1.1815907154353639e-14,0,0
